Delphinus_KFOLD_5,S_attenuata_KFOLD_5,S_bredanensis_KFOLD_5,S_clymene_KFOLD_5,S_frontalis_KFOLD_5,S_longirostris_KFOLD_5,T_truncatus_KFOLD_5,Species_Classification,UID,KnownSpecies,EncounterNumber
0.26937650740217295,0.07990834174796764,0.19836203193648,0.06776479879718876,0.04807923896249215,0.2528985121830418,0.08361056897065648,Delphinus,83,Delphinus,PMC_12_A47
0.3974874700830597,0.07041450696361222,0.042920997019015014,0.12091291784785968,0.14773600463347292,0.16300069735235215,0.05752740610062875,Delphinus,84,Delphinus,PMC_12_A47
0.11553349187547889,0.07235777725517006,0.01587114514177684,0.014234036008648579,0.0713959636226128,0.2960523587879285,0.41455522730838457,T_truncatus,85,Delphinus,PMC_12_A47
0.1400250479659415,0.16945932323901997,0.01792447568746852,0.2887814756991892,0.09284858344495771,0.08322614741554699,0.2077349465478763,S_clymene,86,Delphinus,PMC_12_A47
0.28869613211608247,0.2170479286521681,0.06882588290403885,0.04701075009526933,0.17361681754612318,0.020651863830627084,0.18415062485569114,Delphinus,87,Delphinus,PMC_12_A47
0.3477453406076155,0.06361317817221918,0.08470748738647081,0.06451361308948245,0.21944151065323084,0.0780255029225998,0.1419533671683818,Delphinus,88,Delphinus,PMC_12_A47
0.39208325699288193,0.09684178484181884,0.02925396492341252,0.04116591102012905,0.20784670743786898,0.15812495472598206,0.07468342005790665,Delphinus,89,Delphinus,PMC_12_A47
0.628021759088059,0.040518760493458233,0.01590675828030139,0.05040938519472848,0.04551977534206221,0.16008358154881572,0.05953998005257521,Delphinus,90,Delphinus,PMC_12_A47
0.36423696866857164,0.18646772834395858,0.06503772219645086,0.005107585124981987,0.1792931611447294,0.11102411599455392,0.08883271852675383,Delphinus,91,Delphinus,PMC_12_A47
0.11976078740998826,0.1687801774882613,0.031358616460586325,0.08230913323150033,0.13178233878643444,0.29839733118680367,0.16761161543642583,S_longirostris,92,Delphinus,PMC_12_A47
0.4887932900229062,0.04591100389369531,0.07616927460466225,0.08113228281024344,0.12706283451009423,0.10028770453527179,0.08064360962312699,Delphinus,93,Delphinus,PMC_12_A47
0.41677240252620906,0.07447316798245845,0.09169270581801205,0.09587371193835754,0.11195232223354258,0.12717979822144726,0.0820558912799732,Delphinus,94,Delphinus,PMC_12_A47
0.03436871353863255,0.319073806219327,0.007718768308569772,0.15126492934120897,0.130873375165689,0.21182291056767874,0.14487749685889403,S_attenuata,95,Delphinus,PMC_12_A47
0.17292851869636017,0.0964117075374337,0.023701237332007543,0.19985136401659415,0.2939936821492782,0.034782811872099945,0.1783306783962265,S_frontalis,96,Delphinus,PMC_12_A47
0.22511086651460538,0.14033052249110972,0.0021943605424118605,0.08998418658781342,0.040201270844688254,0.283512520611954,0.21866627240741784,S_longirostris,97,Delphinus,PMC_12_A62
0.18138149985522858,0.0751275904111047,0.019677956710606737,0.07871058678094617,0.09061209677823949,0.4482193549279193,0.10627091453595507,S_longirostris,98,Delphinus,PMC_12_A62
0.5663119267381288,0.1144354479033338,0.022634982095209928,0.024715181231901365,0.09509938412322375,0.10073418643970089,0.07606889146850128,Delphinus,99,Delphinus,PMC_12_A62
0.01561742732221254,0.10318751178336598,0.002766120218579235,0.753530327727937,0.027872837865356045,0.03134382645583712,0.06568194862671208,S_clymene,100,Delphinus,PMC_12_A62
0.3100082692998647,0.02511497922789272,0.2792666111546581,0.027182463559708117,0.03088521569890738,0.2399111001957293,0.0876313608632398,Delphinus,101,Delphinus,PMC_12_A62
0.5935017918329188,0.028334796723877214,0.05548253380322999,0.04133399181356341,0.06264859100033238,0.13183100808265213,0.0868672867434263,Delphinus,102,Delphinus,PMC_12_A62
0.3232357585189791,0.02283650525932769,0.23208443804801795,0.127992335129655,0.031586983702099614,0.1621739489076375,0.10009003043428308,Delphinus,103,Delphinus,PMC_12_A62
0.20990935318460452,0.14747449469221532,0.025163178345211763,0.33024310012482677,0.05862260758549724,0.13796551489145903,0.09062175117618558,S_clymene,104,Delphinus,PMC_12_A62
