Source,EncounterNumber,EncounterID,CruiseID,KnownSpecies,FREQMAX,FREQMIN,DURATION,FREQBEG,FREQEND,FREQRANGE,FREQMEAN,FREQSTDDEV,FREQMEDIAN,FREQCENTER,FREQRELBW,FREQMAXMINRATIO,FREQBEGENDRATIO,FREQQUARTER1,FREQQUARTER2,FREQQUARTER3,FREQSPREAD,FREQCOFM,FREQSTEPUP,FREQSTEPDOWN,FREQNUMSTEPS,FREQSLOPEMEAN,FREQABSSLOPEMEAN,FREQPOSSLOPEMEAN,FREQNEGSLOPEMEAN,FREQSLOPERATIO,NUMSWEEPSUPDWN,NUMSWEEPSDWNUP,NUMSWEEPSUPFLAT,NUMSWEEPSDWNFLAT,NUMSWEEPSFLATUP,NUMSWEEPSFLATDWN,FREQSWEEPUPPERCENT,FREQSWEEPDWNPERCENT,FREQSWEEPFLATPERCENT,NUMINFLECTIONS,INFLMAXDELTA,INFLMINDELTA,INFLMAXMINDELTA,INFLMEANDELTA,INFLSTDDEVDELTA,INFLMEDIANDELTA,INFLDUR,STEPDUR,UID
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TRAINING_SWA_1\ROCCA_Delphinus_TRAINING_SWA_1\Dsp_PMC_12_A15_073000_Whistle_08_M.wav,PMC_12_A15,PMC,PMC_12,Delphinus,12843.75,7406.25,0.965,12843.75,7406.25,5437.5,10439.21703,1687.636598,10781.25,10125,0.537037037,1.734177215,1.734177215,11906.25,10781.25,8906.25,2976.5625,0.534375,0,0,0,-5602.555249,5602.555249,0,-17483.83621,0,0,0,0,36,0,37,21.33757962,57.32484076,21.33757962,0,0,0,0,0,0,0,0,0,10
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TRAINING_SWA_1\ROCCA_Delphinus_TRAINING_SWA_1\Dsp_PMC_12_A15_073000_Whistle_11_M.wav,PMC_12_A15,PMC,PMC_12,Delphinus,17812.5,10500,1.146,12656.25,17437.5,7312.5,13064.23611,2241.765995,12093.75,14156.25,0.516556291,1.696428571,0.725806452,11625,12093.75,13875,2296.875,0.815625,0,0,0,4175.664452,8652.408638,22242.2235,-34375,-0.647046502,0,0,11,3,11,3,44.52054795,29.9086758,25.57077626,2,0.981,0.981,1,0.981,0,0.981,1.745200698,0,11
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TRAINING_SWA_1\ROCCA_Delphinus_TRAINING_SWA_1\Dsp_PMC_12_A15_073000_Whistle_12_M.wav,PMC_12_A15,PMC,PMC_12,Delphinus,13593.75,10125,1.238,10687.5,13593.75,3468.75,11629.82833,800.5599536,11906.25,11859.375,0.292490119,1.342592593,0.786206897,11250,11906.25,12187.5,937.5,0.35625,0,0,0,2289.87069,3178.87931,23495.37037,-25781.25,-0.911335578,1,0,17,2,18,1,38.33049404,31.34582624,30.32367973,2,1.072,1.072,1,1.072,0,1.072,1.615508885,0,12
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TRAINING_SWA_1\ROCCA_Delphinus_TRAINING_SWA_1\Dsp_PMC_12_A15_073000_Whistle_13_M.wav,PMC_12_A15,PMC,PMC_12,Delphinus,14718.75,10218.75,1.6,12468.75,14718.75,4500,12146.07558,941.3395214,12187.5,12468.75,0.360902256,1.440366972,0.847133758,11812.5,12187.5,12468.75,656.25,0.5625,0,0,0,1388.392857,4409.22619,19764.61039,-37760.41667,-0.523421406,1,1,25,2,25,2,40.57553957,30.9352518,28.48920863,4,0.838,0.08,10.475,0.498,0.384972726,0.576,2.5,0,13
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TRAINING_SWA_1\ROCCA_Delphinus_TRAINING_SWA_1\Dsp_PMC_12_A15_073000_Whistle_06_M.wav,PMC_12_A15,PMC,PMC_12,Delphinus,13312.5,7968.75,0.854,11343.75,7968.75,5343.75,10971.07919,1638.04318,10875,10640.625,0.502202643,1.670588235,1.423529412,12843.75,10875,9656.25,2906.25,0.61875,0,0,0,-4003.90625,8652.34375,33806.81818,-17763.15789,-1.903198653,0,0,3,20,2,21,22.63374486,60.08230453,17.28395062,1,0,0,0,0,0,0,0,0,14
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TRAINING_SWA_1\ROCCA_Delphinus_TRAINING_SWA_1\Dsp_PMC_12_A15_074000_Whistle_04_M.wav,PMC_12_A15,PMC,PMC_12,Delphinus,13406.25,10406.25,0.356,10406.25,13406.25,3000,11815.25735,918.5544532,11625,11906.25,0.251968504,1.288288288,0.776223776,10968.75,11625,12656.25,1617.1875,0.28125,0,0,0,8442.164179,8442.164179,17675.78125,0,0,1,0,6,0,6,0,75,12.5,12.5,1,0,0,0,0,0,0,0,0,15
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TRAINING_SWA_1\ROCCA_Delphinus_TRAINING_SWA_1\Dsp_PMC_12_A33_070000_Whistle_06_M.wav,PMC_12_A33,PMC,PMC_12,Delphinus,20531.25,9093.75,0.602,20531.25,12656.25,11437.5,11349.50658,2266.850793,10875,14812.5,0.772151899,2.257731959,1.622222222,11718.75,9093.75,10500,2906.25,1.21875,0,0,0,-13537.05752,25318.03097,31696.42857,-64568.01471,-0.490899847,1,0,4,2,5,1,36.76470588,40.68627451,22.54901961,2,0.299,0.299,1,0.299,0,0.299,3.322259136,0,16
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TRAINING_SWA_1\ROCCA_Delphinus_TRAINING_SWA_1\Dsp_PMC_12_A33_070000_Whistle_07_M.wav,PMC_12_A33,PMC,PMC_12,Delphinus,16031.25,8812.5,1.616,16031.25,10687.5,7218.75,11879.11184,3001.326895,10875,12421.875,0.581132075,1.819148936,1.5,15656.25,10875,8906.25,6750,0.946875,0,0,0,-3347.477605,6462.164074,22470.2381,-18577.00893,-1.209572444,3,2,4,8,5,8,31.41122914,41.27465857,27.31411229,6,0.47,0.01,47,0.2272,0.211601512,0.262,3.712871287,0,17
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TRAINING_SWA_1\ROCCA_Delphinus_TRAINING_SWA_1\Dsp_PMC_12_A33_070000_Whistle_10_M.wav,PMC_12_A33,PMC,PMC_12,Delphinus,16031.25,8906.25,1.589,16031.25,11156.25,7125,12242.68395,2504.910506,10875,12468.75,0.571428571,1.8,1.43697479,15562.5,9000,10593.75,4968.75,0.946875,0,0,0,-2996.164909,6238.01534,21956.16883,-34397.32143,-0.638310424,2,0,9,8,11,7,34.21052632,36.28808864,29.50138504,6,0.821,0.012,68.41666667,0.272,0.325632462,0.186,3.775959723,0,18
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TRAINING_SWA_1\ROCCA_Delphinus_TRAINING_SWA_1\Dsp_PMC_12_A33_070000_Whistle_16_M.wav,PMC_12_A33,PMC,PMC_12,Delphinus,16875,9937.5,0.752,9937.5,16875,6937.5,12120.81866,2257.538926,10218.75,13406.25,0.517482517,1.698113208,0.588888889,10125,10218.75,14531.25,4406.25,0.759375,0,0,0,9302.178318,10277.35562,32101.3289,-17187.5,-1.867713682,1,0,5,4,5,4,45.20547945,28.76712329,26.02739726,5,0.256,0.022,11.63636364,0.15575,0.105831234,0.1725,6.64893617,0,19
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TRAINING_SWA_1\ROCCA_Delphinus_TRAINING_SWA_1\Dsp_PMC_12_A33_070000_Whistle_19_H.wav,PMC_12_A33,PMC,PMC_12,Delphinus,20062.5,9281.25,0.528,20062.5,12468.75,10781.25,11551.875,2119.669953,11015.625,14671.875,0.734824281,2.161616162,1.609022556,11156.25,9750,10875,2906.25,1.2,0,0,0,-14148.17821,28339.19553,22659.85023,-75111.60714,-0.301682404,0,2,10,1,8,3,50.75757576,36.36363636,12.87878788,4,0.315,0.026,12.11538462,0.145666667,0.150765823,0.096,7.575757576,0,20
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TRAINING_SWA_1\ROCCA_Delphinus_TRAINING_SWA_1\Dsp_PMC_12_A33_070000_Whistle_21_M.wav,PMC_12_A33,PMC,PMC_12,Delphinus,16031.25,9281.25,0.8,9281.25,16031.25,6750,11837.9553,2144.1217,10406.25,12656.25,0.533333333,1.727272727,0.578947368,9937.5,10406.25,14156.25,4218.75,0.759375,0,0,0,8562.5,9687.5,27933.67347,-16875,-1.655328798,1,0,9,5,9,5,46.8013468,28.28282828,24.91582492,5,0.223,0.107,2.08411215,0.14675,0.052677478,0.1285,6.25,0,21
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TRAINING_SWA_1\ROCCA_Delphinus_TRAINING_SWA_1\Dsp_PMC_12_A33_070000_Whistle_22_M.wav,PMC_12_A33,PMC,PMC_12,Delphinus,16687.5,9843.75,0.832,9843.75,16687.5,6843.75,12159.43471,2187.597825,11718.75,13265.625,0.51590106,1.695238095,0.58988764,9937.5,11718.75,14156.25,4312.5,0.7875,0,0,0,8248.912546,9711.252289,34168.11847,-19010.41667,-1.797336643,1,0,6,6,7,6,42.43323442,30.56379822,27.00296736,5,0.26,0.128,2.03125,0.181,0.059273378,0.168,6.009615385,0,22
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TRAINING_SWA_1\ROCCA_Delphinus_TRAINING_SWA_1\Dsp_PMC_12_A33_070000_Whistle_23_M.wav,PMC_12_A33,PMC,PMC_12,Delphinus,17250,7218.75,0.677,7218.75,17250,10031.25,11937.74414,3237.506024,14156.25,12234.375,0.819923372,2.38961039,0.418478261,8250,14343.75,14343.75,6304.6875,1.06875,0,0,0,14950.08436,16401.85602,32110.45507,-18437.5,-1.741584004,1,0,6,3,7,3,56.31067961,24.27184466,19.41747573,3,0.117,0.096,1.21875,0.1065,0.014849242,0.1065,4.431314623,0,23
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TRAINING_SWA_1\ROCCA_Delphinus_TRAINING_SWA_1\Dsp_PMC_12_A33_070000_Whistle_24_M.wav,PMC_12_A33,PMC,PMC_12,Delphinus,13500,7500,0.475,7500,13500,6000,10085.41667,1970.979765,9796.875,10500,0.571428571,1.8,0.555555556,8156.25,9750,12187.5,4007.8125,0.590625,0,0,0,12755.81862,13177.16693,23080.35714,-18750,-1.230952381,1,0,3,1,4,1,67.1875,17.1875,15.625,3,0.043,0.02,2.15,0.0315,0.016263456,0.0315,6.315789474,0,24
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TRAINING_SWA_1\ROCCA_Delphinus_TRAINING_SWA_1\Dsp_PMC_12_A33_070000_Whistle_28_M.wav,PMC_12_A33,PMC,PMC_12,Delphinus,10031.25,5531.25,0.203,5531.25,9656.25,4500,7096.153846,1353.304933,6750,7781.25,0.578313253,1.813559322,0.572815534,6000,6750,7593.75,1640.625,0.43125,0,0,0,20500.46992,24447.83835,28467.2619,-75000,-0.379563492,1,0,0,0,0,0,100,0,0,1,0,0,0,0,0,0,0,0,25
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TRAINING_SWA_1\ROCCA_Delphinus_TRAINING_SWA_1\Dsp_PMC_12_A33_070000_Whistle_31_M.wav,PMC_12_A33,PMC,PMC_12,Delphinus,9656.25,5625,0.474,5625,9562.5,4031.25,7484.375,970.7499065,7312.5,7640.625,0.527607362,1.716666667,0.588235294,7687.5,7125,6843.75,1101.5625,0.69375,0,0,0,8359.249599,16821.32825,28013.39286,-17931.54762,-1.562240664,1,1,2,1,1,2,53.60824742,41.2371134,5.154639175,3,0.181,0.118,1.533898305,0.1495,0.044547727,0.1495,6.329113924,0,26
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TRAINING_SWA_1\ROCCA_Delphinus_TRAINING_SWA_1\Dsp_PMC_12_A33_070000_Whistle_32_M.wav,PMC_12_A33,PMC,PMC_12,Delphinus,8906.25,5812.5,0.48,5812.5,8906.25,3093.75,7447.458791,618.5935394,7500,7359.375,0.420382166,1.532258065,0.652631579,7875,7406.25,7218.75,656.25,0.45,0,0,0,6232.638889,10190.97222,21116.07143,-17812.5,-1.185463659,1,1,4,9,3,10,46.62162162,33.10810811,20.27027027,3,0.214,0.133,1.609022556,0.1735,0.057275649,0.1735,6.25,0,27
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TRAINING_SWA_1\ROCCA_Delphinus_TRAINING_SWA_1\Dsp_PMC_12_A33_070000_Whistle_36_M.wav,PMC_12_A33,PMC,PMC_12,Delphinus,15000,6000,0.668,6000,15000,9000,9651.041667,2308.346777,9515.625,10500,0.857142857,2.5,0.4,7593.75,9375,11625,4007.8125,0.80625,0,0,0,13600,13600,21794.87179,0,0,1,0,6,0,6,0,82.66666667,8.666666667,8.666666667,1,0,0,0,0,0,0,0,0,28
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TRAINING_SWA_1\ROCCA_Delphinus_TRAINING_SWA_1\Dsp_PMC_12_A33_070000_Whistle_40_M.wav,PMC_12_A33,PMC,PMC_12,Delphinus,14250,6937.5,1.28,11250,14250,7312.5,10431.53527,2289.748742,10875,10593.75,0.690265487,2.054054054,0.789473684,13968.75,7593.75,8343.75,4406.25,1.678125,0,0,0,2356.770833,13470.98214,20871.76217,-23398.3396,-0.892018943,1,1,13,0,13,1,51.06382979,35.25835866,13.67781155,3,0.581,0.379,1.53298153,0.48,0.14283557,0.48,2.34375,0,29
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TRAINING_SWA_1\ROCCA_Delphinus_TRAINING_SWA_1\Dsp_PMC_12_A33_070000_Whistle_41_M.wav,PMC_12_A33,PMC,PMC_12,Delphinus,14531.25,6562.5,0.639,6562.5,14531.25,7968.75,9641.528926,2324.704123,9093.75,10546.875,0.755555556,2.214285714,0.451612903,7406.25,9093.75,11906.25,4406.25,0.7875,0,0,0,12559.52381,12559.52381,19830.82707,0,0,1,0,9,0,9,0,73.00613497,13.49693252,13.49693252,1,0,0,0,0,0,0,0,0,30
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TRAINING_SWA_1\ROCCA_Delphinus_TRAINING_SWA_1\Dsp_PMC_12_A33_070000_Whistle_45_M.wav,PMC_12_A33,PMC,PMC_12,Delphinus,9187.5,6843.75,0.203,6843.75,9187.5,2343.75,7903.846154,620.4349987,7968.75,8015.625,0.292397661,1.342465753,0.744897959,7593.75,7968.75,8250,656.25,0.196875,0,0,0,11454.41729,11454.41729,18924.68944,0,0,1,0,4,0,4,0,69.81132075,15.09433962,15.09433962,1,0,0,0,0,0,0,0,0,31
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TRAINING_SWA_1\ROCCA_Delphinus_TRAINING_SWA_1\Dsp_PMC_12_A33_070000_Whistle_47_M.wav,PMC_12_A33,PMC,PMC_12,Delphinus,9562.5,6093.75,0.464,6093.75,9562.5,3468.75,8095.525568,779.0753924,8437.5,7828.125,0.443113772,1.569230769,0.637254902,8343.75,8625,8437.5,960.9375,0.571875,0,0,0,7489.224138,12948.99425,27783.20313,-29687.5,-0.935855263,1,0,1,5,1,5,45.0617284,31.48148148,23.45679012,3,0.224,0.064,3.5,0.144,0.113137085,0.144,6.465517241,0,32
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TRAINING_SWA_1\ROCCA_Delphinus_TRAINING_SWA_1\Dsp_PMC_12_A33_070000_Whistle_49_M.wav,PMC_12_A33,PMC,PMC_12,Delphinus,14156.25,11625,0.107,12375,14156.25,2531.25,12464.28571,731.2957861,12281.25,12890.625,0.196363636,1.217741935,0.874172185,11625,12187.5,12937.5,1031.25,0.16875,0,0,0,17031.25,30781.25,31875,-34375,-0.927272727,1,1,0,0,0,0,78.94736842,21.05263158,0,2,0.08,0.08,1,0.08,0,0.08,18.69158879,0,33
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TRAINING_SWA_1\ROCCA_Delphinus_TRAINING_SWA_1\Dsp_PMC_12_A33_070000_Whistle_51_M.wav,PMC_12_A33,PMC,PMC_12,Delphinus,23062.5,8250,0.827,17625,23062.5,14812.5,12068.50962,4034.523888,10359.375,15656.25,0.946107784,2.795454545,0.764227642,8343.75,9843.75,12750,4242.1875,2.184375,0,0,0,6631.624424,29517.56912,33351.93452,-63345.02551,-0.526512291,1,0,10,3,11,2,67.22222222,25.55555556,7.222222222,2,0.629,0.629,1,0.629,0,0.629,2.418379686,0,34
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TRAINING_SWA_1\ROCCA_Delphinus_TRAINING_SWA_1\Dsp_PMC_12_A33_070000_Whistle_54_H.wav,PMC_12_A33,PMC,PMC_12,Delphinus,15750,11343.75,0.112,15000,15750,4406.25,12519.88636,1344.547294,12000,13546.875,0.325259516,1.388429752,0.952380952,11812.5,11343.75,12281.25,1476.5625,0.525,1,0,1,6972.789116,73639.45578,84642.85714,-87500,-0.967346939,1,0,0,1,1,0,50,41.66666667,8.333333333,2,0.054,0.054,1,0.054,0,0.054,17.85714286,8.928571429,35
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TRAINING_SWA_1\ROCCA_Delphinus_TRAINING_SWA_1\Dsp_PMC_12_A33_070000_Whistle_73_M.wav,PMC_12_A33,PMC,PMC_12,Delphinus,16968.75,11250,0.101,15375,16968.75,5718.75,12768.75,1686.841977,12140.625,14109.375,0.405315615,1.508333333,0.906077348,12468.75,11250,11906.25,2132.8125,0.571875,1,0,1,17351.97368,99917.76316,123784.7222,-87152.77778,-1.420318725,1,1,0,0,0,0,50,50,0,2,0.047,0.047,1,0.047,0,0.047,19.8019802,9.900990099,36
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TRAINING_SWA_1\ROCCA_Delphinus_TRAINING_SWA_1\Dsp_PMC_12_A33_070000_Whistle_74_M.wav,PMC_12_A33,PMC,PMC_12,Delphinus,13500,11156.25,0.074,13500,12843.75,2343.75,11843.75,711.0417408,11531.25,12328.125,0.190114068,1.210084034,1.051094891,11812.5,11156.25,11343.75,984.375,0.159375,0,0,0,-9821.428571,55803.57143,53645.83333,-76562.5,-0.700680272,1,0,0,1,1,0,46.66666667,46.66666667,6.666666667,2,0.032,0.032,1,0.032,0,0.032,27.02702703,0,37
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TRAINING_SWA_1\ROCCA_Delphinus_TRAINING_SWA_1\Dsp_PMC_12_A33_071000_Whistle_02_M.wav,PMC_12_A33,PMC,PMC_12,Delphinus,14062.5,11250,0.165,11250,14062.5,2812.5,12503.90625,829.2606714,12515.625,12656.25,0.222222222,1.25,0.8,11718.75,12468.75,13125,1359.375,0.24375,0,0,0,17086.69355,17086.69355,18917.41071,0,0,1,0,0,0,0,0,100,0,0,1,0,0,0,0,0,0,0,0,38
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TRAINING_SWA_1\ROCCA_Delphinus_TRAINING_SWA_1\Dsp_PMC_12_A33_071000_Whistle_05_M.wav,PMC_12_A33,PMC,PMC_12,Delphinus,14250,11343.75,0.922,11343.75,14250,2906.25,12698.27586,542.3145957,12656.25,12796.875,0.227106227,1.256198347,0.796052632,12843.75,12562.5,12656.25,843.75,0.815625,0,0,0,3170.15896,9781.430636,20369.31818,-17871.09375,-1.139791356,1,1,3,26,2,27,42.1875,41.40625,16.40625,5,0.276,0.101,2.732673267,0.19425,0.089246382,0.2,5.422993492,0,39
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TRAINING_SWA_1\ROCCA_Delphinus_TRAINING_SWA_1\Dsp_PMC_12_A33_070000_Whistle_50_M.wav,PMC_12_A33,PMC,PMC_12,Delphinus,16593.75,11718.75,0.113,16500,16593.75,4875,13086.64773,1501.856856,12562.5,14156.25,0.344370861,1.416,0.994350282,12937.5,11812.5,12187.5,1828.125,0.703125,1,0,1,-4538.690476,81622.02381,89930.55556,-82244.31818,-1.09345615,1,1,0,0,0,0,45,55,0,2,0.049,0.049,1,0.049,0,0.049,17.69911504,8.849557522,40
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TESTING\ROCCA_Delphinus_TESTING_New\PMC_12_A33\Dsp_PMC_12_A33_070000_Whistle_05_M.wav,PMC_12_A33,PMC,PMC_12,Delphinus,15656.25,9093.75,1.159,9656.25,15656.25,6562.5,10424.74197,2045.982625,9187.5,12375,0.53030303,1.721649485,0.616766467,9187.5,9187.5,11718.75,2460.9375,0.684375,0,0,0,5440.462475,6419.725148,31386.10627,-17708.33333,-1.772391884,0,0,7,3,7,3,39.69465649,30.91603053,29.38931298,2,0.46,0.46,1,0.46,0,0.46,1.725625539,0,41
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TESTING\ROCCA_Delphinus_TESTING_New\PMC_12_A33\Dsp_PMC_12_A33_070000_Whistle_13_M.wav,PMC_12_A33,PMC,PMC_12,Delphinus,15468.75,11343.75,0.304,11343.75,15468.75,4125,13849.13793,670.7268579,13875,13406.25,0.307692308,1.363636364,0.733333333,13875,13875,13968.75,93.75,0.3,0,0,0,13678.72807,14501.09649,32125,-23437.5,-1.370666667,1,0,2,1,2,1,51.92307692,25,23.07692308,3,0.085,0.079,1.075949367,0.082,0.004242641,0.082,9.868421053,0,42
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TESTING\ROCCA_Delphinus_TESTING_New\PMC_12_A33\Dsp_PMC_12_A33_070000_Whistle_17_H.wav,PMC_12_A33,PMC,PMC_12,Delphinus,16875,8812.5,0.896,16875,12468.75,8062.5,10794.00888,1807.74859,10687.5,12843.75,0.627737226,1.914893617,1.353383459,8812.5,9093.75,12000,3468.75,1.021875,0,0,0,-4938.616071,13885.78869,20312.5,-49414.0625,-0.411067194,1,0,12,1,13,0,42.49201278,34.18530351,23.32268371,2,0.539,0.539,1,0.539,0,0.539,2.232142857,0,43
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TESTING\ROCCA_Delphinus_TESTING_New\PMC_12_A33\Dsp_PMC_12_A33_070000_Whistle_20_M.wav,PMC_12_A33,PMC,PMC_12,Delphinus,16875,9562.5,0.828,9562.5,16875,7312.5,12111.17788,2210.407819,11953.125,13218.75,0.553191489,1.764705882,0.566666667,9937.5,11812.5,14156.25,4218.75,0.740625,0,0,0,8925.691244,10095.04608,31363.98176,-18125,-1.73042658,1,0,4,4,4,4,43.93939394,29.39393939,26.66666667,5,0.213,0.101,2.108910891,0.1495,0.047920072,0.142,6.038647343,0,44
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TESTING\ROCCA_Delphinus_TESTING_New\PMC_12_A33\Dsp_PMC_12_A33_070000_Whistle_26_M.wav,PMC_12_A33,PMC,PMC_12,Delphinus,15281.25,6656.25,0.711,6656.25,15281.25,8625,9878.031716,2379.539925,9515.625,10968.75,0.786324786,2.295774648,0.435582822,7406.25,9468.75,12281.25,4851.5625,0.75,0,0,0,12038.4667,12038.4667,21067.31673,0,0,1,0,11,0,11,0,66.66666667,16.66666667,16.66666667,1,0,0,0,0,0,0,0,0,45
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TESTING\ROCCA_Delphinus_TESTING_New\PMC_12_A33\Dsp_PMC_12_A33_070000_Whistle_33_M.wav,PMC_12_A33,PMC,PMC_12,Delphinus,13500,6093.75,0.487,6093.75,13500,7406.25,9081.521739,2094.572254,8250,9796.875,0.755980861,2.215384615,0.451388889,7406.25,8250,10875,3421.875,0.69375,0,0,0,15181.02433,15181.02433,22281.82604,0,0,1,0,5,0,5,0,83.33333333,8.333333333,8.333333333,1,0,0,0,0,0,0,0,0,46
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TESTING\ROCCA_Delphinus_TESTING_New\PMC_12_A33\Dsp_PMC_12_A33_070000_Whistle_38_M.wav,PMC_12_A33,PMC,PMC_12,Delphinus,9281.25,6187.5,0.464,6187.5,9281.25,3093.75,7501.065341,510.8258871,7500,7734.375,0.4,1.5,0.666666667,7687.5,7593.75,7312.5,375,0.4125,0,0,0,6429.597701,9482.758621,21630.85938,-22135.41667,-0.977205882,1,1,2,5,1,6,47.43589744,30.12820513,22.43589744,3,0.212,0.096,2.208333333,0.154,0.082024387,0.154,6.465517241,0,47
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TESTING\ROCCA_Delphinus_TESTING_New\PMC_12_A33\Dsp_PMC_12_A33_070000_Whistle_43_H.wav,PMC_12_A33,PMC,PMC_12,Delphinus,35531.25,8906.25,0.512,35250,13218.75,26625,15301.54639,8989.549055,11343.75,22218.75,1.198312236,3.989473684,2.666666667,16875,8906.25,9000,7968.75,3.084375,0,3,3,-42694.38244,61202.56696,38625.7764,-146678.0462,-0.263337135,2,0,1,2,2,1,36.66666667,44.66666667,18.66666667,3,0.352,0.133,2.646616541,0.2425,0.154856385,0.2425,5.859375,5.859375,48
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TESTING\ROCCA_Delphinus_TESTING_New\PMC_12_A33\Dsp_PMC_12_A33_070000_Whistle_46_H.wav,PMC_12_A33,PMC,PMC_12,Delphinus,23156.25,9093.75,1.429,13312.5,14437.5,14062.5,10830.73885,2900.178575,9375,16125,0.872093023,2.546391753,0.922077922,9281.25,9093.75,9656.25,3093.75,2.503125,1,1,2,998.6340618,20781.41658,78879.10232,-91410.09852,-0.862914531,1,0,11,9,11,9,36.71497585,34.7826087,28.50241546,3,0.736,0.603,1.220563847,0.6695,0.094045202,0.6695,2.099370189,1.399580126,49
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TESTING\ROCCA_Delphinus_TESTING_New\PMC_12_A33\Dsp_PMC_12_A33_070000_Whistle_53_M.wav,PMC_12_A33,PMC,PMC_12,Delphinus,15937.5,11718.75,0.091,15656.25,15937.5,4218.75,12848.95833,1498.783591,12046.875,13828.125,0.305084746,1.36,0.982352941,11906.25,11718.75,12187.5,1921.875,0.3,1,1,2,4687.5,88878.67647,113616.0714,-119270.8333,-0.952588896,1,0,0,1,1,0,45.45454545,40.90909091,13.63636364,2,0.036,0.036,1,0.036,0,0.036,21.97802198,21.97802198,50
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TESTING\ROCCA_Delphinus_TESTING_New\PMC_12_A33\Dsp_PMC_12_A33_070000_Whistle_69_M.wav,PMC_12_A33,PMC,PMC_12,Delphinus,18937.5,8343.75,0.715,15562.5,18937.5,10593.75,10822.91667,2389.854372,10125,13640.625,0.776632302,2.269662921,0.821782178,8343.75,9656.25,11531.25,3281.25,1.33125,0,1,1,5043.976546,24866.73774,34552.03202,-51081.73077,-0.676406839,1,0,5,3,6,2,60.94674556,28.40236686,10.65088757,2,0.512,0.512,1,0.512,0,0.512,2.797202797,1.398601399,51
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TESTING\ROCCA_Delphinus_TESTING_New\PMC_12_A33\Dsp_PMC_12_A33_070000_Whistle_77_M.wav,PMC_12_A33,PMC,PMC_12,Delphinus,12843.75,8437.5,0.46,12562.5,12843.75,4406.25,9632.543103,1194.973096,9187.5,10640.625,0.414096916,1.522222222,0.97810219,8812.5,8625,9375,1640.625,0.684375,0,0,0,391.9227575,18560.52741,26288.88249,-32552.08333,-0.80759447,1,0,5,2,6,1,47.96747967,36.58536585,15.44715447,2,0.257,0.257,1,0.257,0,0.257,4.347826087,0,52
C:\Users\alebi\Documents\Delphinus_2023\Delphinus_TESTING\ROCCA_Delphinus_TESTING_New\PMC_12_A33\Dsp_PMC_12_A33_071000_Whistle_03_M.wav,PMC_12_A33,PMC,PMC_12,Delphinus,13593.75,11250,0.144,11250,13593.75,2343.75,12271.20536,667.4828755,12234.375,12421.875,0.188679245,1.208333333,0.827586207,11625,12187.5,12750,1078.125,0.20625,0,0,0,16377.31481,16377.31481,19225.54348,0,0,1,0,1,0,1,0,92.85714286,3.571428571,3.571428571,1,0,0,0,0,0,0,0,0,53
