Delphinus_KFOLD_5,S_attenuata_KFOLD_5,S_bredanensis_KFOLD_5,S_clymene_KFOLD_5,S_frontalis_KFOLD_5,S_longirostris_KFOLD_5,T_truncatus_KFOLD_5,Delphinus_LOGO_WH,S_attenuata_LOGO_WH,S_bredanensis_LOGO_WH,S_clymene_LOGO_WH,S_frontalis_LOGO_WH,S_longirostris_LOGO_WH,T_truncatus_LOGO_WH,Delphinus_LOGO_WE,S_attenuata_LOGO_WE,S_bredanensis_LOGO_WE,S_clymene_LOGO_WE,S_frontalis_LOGO_WE,S_longirostris_LOGO_WE,T_truncatus_LOGO_WE,EncounterNumber,KnownSpecies,UID
0.34772941679155445,0.06465266222605756,0.01405978679381476,0.011547866960058979,0.4035185637834683,0.05393015670850147,0.10456154673654425,0.054292229242861235,0.08071587286019596,0.02654252930692976,0.006734009485414159,0.592307685581519,0.0941450801720438,0.14526259335103595,0.18085337220588996,0.1375235247872368,0.14800299818796056,0.07139733431348494,0.24063579626593415,0.09996332132645994,0.12162365291303331,PMC_12_A33,Delphinus,28
0.224256542004197,0.1354278860376485,0.08932845601421475,0.06570551160300946,0.17927254185050168,0.09546130355139276,0.2105477589390358,0.24049079241892218,0.11917236991699495,0.09477517391381027,0.08726309623450668,0.16992816001832517,0.12404735390634913,0.16432305359109153,0.18085337220588996,0.1375235247872368,0.14800299818796056,0.07139733431348494,0.24063579626593415,0.09996332132645994,0.12162365291303331,PMC_12_A33,Delphinus,29
0.47369500319184726,0.10567146533885763,0.03499097464183608,0.0020290879204817977,0.24761520834058195,0.06311147576483025,0.07288678480156477,0.08355999785915288,0.08231054617099594,0.043131386362569225,0.0077164968207663,0.5110588308913219,0.126713408849704,0.1455093330454898,0.18085337220588996,0.1375235247872368,0.14800299818796056,0.07139733431348494,0.24063579626593415,0.09996332132645994,0.12162365291303331,PMC_12_A33,Delphinus,30
0.06348951262988564,0.14791153553511233,0.6533527224020914,0.00521951219512194,0.028155685404982377,0.011596,0.09027503183280615,0.023794282540756218,0.10031370356789442,0.7139691957829502,0.01229455561139768,0.026576607957996257,0.00854459688277052,0.11450705765623463,0.18085337220588996,0.1375235247872368,0.14800299818796056,0.07139733431348494,0.24063579626593415,0.09996332132645994,0.12162365291303331,PMC_12_A33,Delphinus,31
0.07713228560396138,0.05841844284580914,0.5734662048318786,0.057186083218812155,0.11004326123058761,0.02298339275543842,0.10077032951351264,0.0239119897170629,0.02552923828993412,0.6569400170001096,0.036130050521170645,0.1221127022780556,0.03958426818837394,0.09579173400529292,0.18085337220588996,0.1375235247872368,0.14800299818796056,0.07139733431348494,0.24063579626593415,0.09996332132645994,0.12162365291303331,PMC_12_A33,Delphinus,32
0.46714676691602364,0.09622652359027957,0.045684205438331314,0.08847021772843519,0.124777677602087,0.09225645040217012,0.08543815832267301,0.15875735847761216,0.14900257790998625,0.06000784486194784,0.13837164044020675,0.265574488258704,0.11255509563781815,0.11573099441372467,0.18085337220588996,0.1375235247872368,0.14800299818796056,0.07139733431348494,0.24063579626593415,0.09996332132645994,0.12162365291303331,PMC_12_A33,Delphinus,33
0.34432888224567276,0.15208257164666142,0.0599509934381221,0.0164490496052007,0.2566471692529631,0.07880330655881937,0.0917380272525605,0.11759261942715689,0.2568649905713678,0.10242956281005797,0.03255258006511084,0.3146480046722878,0.07137651684664151,0.10453572560737714,0.18085337220588996,0.1375235247872368,0.14800299818796056,0.07139733431348494,0.24063579626593415,0.09996332132645994,0.12162365291303331,PMC_12_A33,Delphinus,34
0.5273543311999928,0.06426311154750224,0.03279370338837318,0.06151716626592094,0.15538099829422225,0.04851860293877524,0.11017208636521322,0.14292330261696679,0.12389285589895356,0.07220268279754816,0.13921918612140927,0.23114151393434174,0.09926154354225868,0.19135891508852174,0.18085337220588996,0.1375235247872368,0.14800299818796056,0.07139733431348494,0.24063579626593415,0.09996332132645994,0.12162365291303331,PMC_12_A33,Delphinus,35
0.38776968213524565,0.1120646046435331,0.0346755851178985,0.06725976597928258,0.2064508549756292,0.05234469273643102,0.13943481441197972,0.1071111847675376,0.13288144102321223,0.06595381894913466,0.12427485793584418,0.2727727136403715,0.08872246055352948,0.2082835231303703,0.18085337220588996,0.1375235247872368,0.14800299818796056,0.07139733431348494,0.24063579626593415,0.09996332132645994,0.12162365291303331,PMC_12_A33,Delphinus,36
0.4181122989026241,0.0974247509477569,0.04017109526198196,0.10578178108057064,0.12342783482722008,0.08028124186051826,0.13480099711932791,0.22720903788732638,0.12629696345534608,0.05444751952998702,0.17138531231682258,0.16881354438681698,0.07831081131756203,0.17353681110613878,0.18085337220588996,0.1375235247872368,0.14800299818796056,0.07139733431348494,0.24063579626593415,0.09996332132645994,0.12162365291303331,PMC_12_A33,Delphinus,37
0.42041502331344927,0.3112360813288524,0.01357969052016828,0.03598417573749218,0.11807235345149236,0.035734849943722544,0.06497782570482287,0.1650690804310291,0.36589437441784783,0.0315785928169278,0.07713393188007345,0.1661552868993267,0.09235285157237241,0.10181588198242267,0.18085337220588996,0.1375235247872368,0.14800299818796056,0.07139733431348494,0.24063579626593415,0.09996332132645994,0.12162365291303331,PMC_12_A33,Delphinus,38
0.2712711634925513,0.09056178236276971,0.04947557835503498,0.3260377306742506,0.09002891375159097,0.07940878310253448,0.0932160482612677,0.2626629211530211,0.058201683177446985,0.05029684425467344,0.2926428516811459,0.11485411296180097,0.08477129698588412,0.1365702897860273,0.18085337220588996,0.1375235247872368,0.14800299818796056,0.07139733431348494,0.24063579626593415,0.09996332132645994,0.12162365291303331,PMC_12_A33,Delphinus,39
0.3751500847859883,0.08717754551555043,0.027969345895097697,0.14840336631429038,0.1486358941929661,0.07109277328236042,0.14157099001374648,0.16099161950508858,0.12110034214785667,0.04204001424138382,0.1763034398142533,0.1896158916618304,0.08371414953287012,0.22623454309671703,0.18085337220588996,0.1375235247872368,0.14800299818796056,0.07139733431348494,0.24063579626593415,0.09996332132645994,0.12162365291303331,PMC_12_A33,Delphinus,40
0.49028196078184044,0.049358605962602844,0.08353008801923326,0.026981738290552438,0.11059018442090096,0.1740674495278352,0.06518997299703469,0.5463262591354068,0.04200083998214404,0.054478344051619276,0.0331810773942186,0.10531413429631305,0.17154978218827358,0.047149562952024424,0.18085337220588996,0.1375235247872368,0.14800299818796056,0.07139733431348494,0.24063579626593415,0.09996332132645994,0.12162365291303331,PMC_12_A33,Delphinus,41
0.14898200626747135,0.13152011876495953,0.028938179644416518,0.16958124922989792,0.178604961248445,0.21759127228370687,0.12478221256110263,0.11942819770230247,0.11521076027433066,0.03022337521607384,0.16851988949814925,0.17703150673793916,0.2792707099818708,0.11031556058933374,0.18085337220588996,0.1375235247872368,0.14800299818796056,0.07139733431348494,0.24063579626593415,0.09996332132645994,0.12162365291303331,PMC_12_A33,Delphinus,42
0.5931652466902155,0.07540967780633054,0.0791118236277327,0.02105418241714138,0.08338647727719892,0.0968848741768755,0.05098771800450523,0.577257113522146,0.06839462429401641,0.07103969661023558,0.03132972050150642,0.062025341306321605,0.14460029120791557,0.04535321255785802,0.18085337220588996,0.1375235247872368,0.14800299818796056,0.07139733431348494,0.24063579626593415,0.09996332132645994,0.12162365291303331,PMC_12_A33,Delphinus,43
0.4269221780213922,0.06400359068288762,0.07964986237515392,0.03292649504404108,0.18404923729832917,0.14006099401528588,0.07238764256291003,0.3170503709458937,0.12506279404762113,0.07450244178849334,0.03679999879085884,0.19648588902154063,0.16139848809079652,0.08870001731479585,0.18085337220588996,0.1375235247872368,0.14800299818796056,0.07139733431348494,0.24063579626593415,0.09996332132645994,0.12162365291303331,PMC_12_A33,Delphinus,44
0.3647948606179684,0.04425612832830702,0.04723606250058752,0.004897580478014475,0.3494556064018547,0.10118326973962224,0.08817649193364552,0.07650501090703651,0.06706106087607397,0.04278246281169036,0.006353748238616899,0.5131693738756896,0.14411960488970066,0.15000873840119194,0.18085337220588996,0.1375235247872368,0.14800299818796056,0.07139733431348494,0.24063579626593415,0.09996332132645994,0.12162365291303331,PMC_12_A33,Delphinus,45
0.3759061559028755,0.1220034021286456,0.025893229222408783,0.0088808719919553,0.35571437459538935,0.02780860980843088,0.08379335635029435,0.062362379465271976,0.15450641530354647,0.0228885628005505,0.01166681085736094,0.5250482939903396,0.0632689186203512,0.16025861896257926,0.18085337220588996,0.1375235247872368,0.14800299818796056,0.07139733431348494,0.24063579626593415,0.09996332132645994,0.12162365291303331,PMC_12_A33,Delphinus,46
0.21476512183468704,0.02157936507936506,0.6755500793650794,0.00602074693422518,0.04553578754578752,0.0051163492063492,0.03143255003450654,0.00738548864142496,0.0183119581745435,0.8885671667278574,0.0209118615949462,0.02861471545818242,0.006629602108282488,0.029579207294762978,0.18085337220588996,0.1375235247872368,0.14800299818796056,0.07139733431348494,0.24063579626593415,0.09996332132645994,0.12162365291303331,PMC_12_A33,Delphinus,47
0.17227556384796522,0.21985549639021137,0.01497252819076346,0.15531500022969716,0.1970424846237347,0.0524220490004919,0.18811687771713614,0.1333454071820946,0.24401353363260517,0.01064998674283022,0.13800371530652822,0.19885209789808916,0.06883217673995427,0.2063030824978982,0.18085337220588996,0.1375235247872368,0.14800299818796056,0.07139733431348494,0.24063579626593415,0.09996332132645994,0.12162365291303331,PMC_12_A33,Delphinus,48
0.2760828975604914,0.10671122735515444,0.06597173361654876,0.12038865664192974,0.12594918580864461,0.1128848482233977,0.1920114507938332,0.32419145801881866,0.1080671556470768,0.044825643790368866,0.12721456047044646,0.09746167258505825,0.12526697012580668,0.17297253936242413,0.18085337220588996,0.1375235247872368,0.14800299818796056,0.07139733431348494,0.24063579626593415,0.09996332132645994,0.12162365291303331,PMC_12_A33,Delphinus,49
0.5702980289590274,0.06683518817407016,0.02478699058728332,0.055311384180307344,0.11624787348099923,0.0593992009703362,0.10712133364797635,0.14593036208327045,0.1321590999988452,0.06345423445179373,0.1332074257542324,0.20768361492569717,0.0925926891217164,0.2249725736644445,0.18085337220588996,0.1375235247872368,0.14800299818796056,0.07139733431348494,0.24063579626593415,0.09996332132645994,0.12162365291303331,PMC_12_A33,Delphinus,50
0.3633294082927285,0.09258849211675638,0.1443069599246884,0.029627343853877282,0.2635091579447839,0.02928167710791852,0.07735696075924682,0.17818100824514016,0.1213882954109475,0.19552247608615425,0.03363239959141654,0.3314120049153675,0.04981802914586138,0.09004578660511267,0.18085337220588996,0.1375235247872368,0.14800299818796056,0.07139733431348494,0.24063579626593415,0.09996332132645994,0.12162365291303331,PMC_12_A33,Delphinus,51
0.25383476546204164,0.14399304503568452,0.08697920979997727,0.10079314924002199,0.20396211262517708,0.07578527215548038,0.13465244568161694,0.27527876642838284,0.13189948783720437,0.14048050596530676,0.11156796607935604,0.18942489925714506,0.0523478932139219,0.09900048121868314,0.18085337220588996,0.1375235247872368,0.14800299818796056,0.07139733431348494,0.24063579626593415,0.09996332132645994,0.12162365291303331,PMC_12_A33,Delphinus,52
