,Delphinus_LOGO_WH,S_attenuata_LOGO_WH,S_bredanensis_LOGO_WH,S_clymene_LOGO_WH,S_frontalis_LOGO_WH,S_longirostris_LOGO_WH,T_truncatus_LOGO_WH,Max_Score,Classification
33,0.520780559353622,0.04967930168487446,0.04124144542475979,0.023193138755268683,0.17085881956773752,0.13495506979272204,0.05929166542101576,0.520780559353622,Delphinus_LOGO_WH
34,0.17226241216550495,0.12787363509098984,0.04253099539806472,0.028625063668294932,0.3829418048710033,0.131677620062644,0.11408846874349834,0.3829418048710033,S_frontalis_LOGO_WH
35,0.20897283264593036,0.07682531278621683,0.02002148792353168,0.015974426015295567,0.36653765509740627,0.1681658729323356,0.1435024125992839,0.36653765509740627,S_frontalis_LOGO_WH
36,0.23256998257122827,0.17752848795315382,0.02313594890609557,0.12816661942479163,0.1108511576012922,0.16991077053257436,0.1578370330108643,0.23256998257122827,Delphinus_LOGO_WH
37,0.07981038079073735,0.10494675225863663,0.008648609834335168,0.34127376347391114,0.23546899953432204,0.11493856273700764,0.1149129313710501,0.34127376347391114,S_clymene_LOGO_WH
38,0.08343960266446167,0.0911496368296454,0.01973992712955706,0.06585491833573776,0.5949550139119137,0.03844473419259886,0.10641616693608617,0.5949550139119137,S_frontalis_LOGO_WH
39,0.12388781639161302,0.07767286610111761,0.029866512802347644,0.06703670502017456,0.5506637042978964,0.05172858348650783,0.09914381190034335,0.5506637042978964,S_frontalis_LOGO_WH
40,0.4219786724132669,0.05785601348649268,0.06260121891319251,0.014015144959328096,0.20501091915091268,0.14726140156354028,0.09127662951326701,0.4219786724132669,Delphinus_LOGO_WH
41,0.028279922725685903,0.11595144217648054,0.005138928111478544,0.03722798789319975,0.6245701351672002,0.04912812946397151,0.1397034544619838,0.6245701351672002,S_frontalis_LOGO_WH
42,0.09705872784885441,0.055052239695279025,0.062084008480573626,0.12812307395603068,0.4560225216512741,0.061214082526751624,0.14044534584123675,0.4560225216512741,S_frontalis_LOGO_WH
43,0.27540672717043585,0.08565497890702341,0.04656461186343086,0.020281825830352405,0.3848692306617208,0.11003683184186994,0.07718579372516687,0.3848692306617208,S_frontalis_LOGO_WH
