,Delphinus_LOGO_WH,S_attenuata_LOGO_WH,S_bredanensis_LOGO_WH,S_clymene_LOGO_WH,S_frontalis_LOGO_WH,S_longirostris_LOGO_WH,T_truncatus_LOGO_WH,Max_Score,Classification
30,0.13460418672836819,0.21248045476219285,0.03545619806404844,0.18254747098825286,0.10148494929648018,0.10586252914929187,0.22756421101136576,0.22756421101136576,T_truncatus_LOGO_WH
31,0.31124980330045626,0.11106571706286868,0.029219476586893296,0.08993485465760478,0.1742642806116408,0.15692539039547068,0.12734047738506585,0.31124980330045626,Delphinus_LOGO_WH
32,0.086309457671044,0.33564439549943254,0.021616711359911896,0.1969659540011613,0.06715141203448878,0.058223134072213766,0.234088935361748,0.33564439549943254,S_attenuata_LOGO_WH
33,0.03068951450903154,0.4146392180543099,0.0014345306871540939,0.12317075478314728,0.27681230764513287,0.0719454390130522,0.0813082353081722,0.4146392180543099,S_attenuata_LOGO_WH
34,0.04368381161499987,0.3626005521825446,0.002774832310303675,0.07475761169972046,0.32806918703087823,0.033418178057456005,0.15469582710409718,0.3626005521825446,S_attenuata_LOGO_WH
35,0.04318662791890694,0.514290672055058,0.06871385256208128,0.01787616824252667,0.221722444951439,0.030442473863373655,0.10376776040661465,0.514290672055058,S_attenuata_LOGO_WH
36,0.22555500080076327,0.18814744625302984,0.08762856044779217,0.06505958226010615,0.236148967218507,0.06615944969911314,0.13130099332068856,0.236148967218507,S_frontalis_LOGO_WH
37,0.05437315669586573,0.4008606492951555,0.005107907577380373,0.06760102992284753,0.3260408629188818,0.03267588453463819,0.11334050905523108,0.4008606492951555,S_attenuata_LOGO_WH
38,0.07179602898991785,0.4212942149760547,0.011187391948001937,0.22863111222851917,0.04709147837747486,0.04738952735542991,0.1726102461246016,0.4212942149760547,S_attenuata_LOGO_WH
39,0.18104170118425916,0.11482993779840003,0.023437027544135885,0.10172188909267081,0.25010147691972584,0.16780893760398555,0.161059029856823,0.25010147691972584,S_frontalis_LOGO_WH
40,0.10327690305746753,0.3004598104540578,0.021891811889042823,0.2609189833015809,0.04620614356502268,0.07625798403889938,0.1909883636939291,0.3004598104540578,S_attenuata_LOGO_WH
41,0.05017981704776446,0.11662192181107003,0.056077064205630314,0.014787243511226336,0.574814823470737,0.06792809779687563,0.11959103215669667,0.574814823470737,S_frontalis_LOGO_WH
42,0.0927977971765536,0.28733746108866237,0.02063921463288822,0.20133273561850995,0.1050496591305408,0.05723795030309557,0.23560518204974956,0.28733746108866237,S_attenuata_LOGO_WH
43,0.027765737749016806,0.658417849278636,0.0025310290412672853,0.0913677831774207,0.0935290751588517,0.06514863368373805,0.061239891911069565,0.658417849278636,S_attenuata_LOGO_WH
44,0.04235556017764957,0.5349182462079913,0.008066834922814122,0.062019273819638496,0.2402110650191407,0.0424403946696459,0.0699886251831198,0.5349182462079913,S_attenuata_LOGO_WH
45,0.14849976468566367,0.444499495117323,0.009574484717117611,0.05709451006692758,0.18317358851598128,0.09549435021079526,0.061663806686191605,0.444499495117323,S_attenuata_LOGO_WH
46,0.049741975083289924,0.6094073493975184,0.010389906953761695,0.0750996196165378,0.1549811791880832,0.03185180131589123,0.06852816844491788,0.6094073493975184,S_attenuata_LOGO_WH
47,0.018802100304695528,0.33795590739699194,0.0007975676329915297,0.1712585960157293,0.3232949514340465,0.06883083790732505,0.07906003930822017,0.33795590739699194,S_attenuata_LOGO_WH
48,0.10423861469680613,0.45339244104119797,0.019746140255385358,0.040855536382288546,0.24979672371673084,0.0528119414788075,0.07915860242878382,0.45339244104119797,S_attenuata_LOGO_WH
49,0.15368441343549663,0.2905211111574366,0.013822852648021225,0.1824782438107066,0.03847845048951296,0.08799533380871749,0.2330195946501087,0.2905211111574366,S_attenuata_LOGO_WH
50,0.3488749369947093,0.0741635712557629,0.04023505826437673,0.18277638372569405,0.14295754359808321,0.09250723344729142,0.1184852727140826,0.3488749369947093,Delphinus_LOGO_WH
51,0.6231549557336011,0.05826345562114452,0.039662676507018955,0.03668006179515686,0.03232701143007239,0.04869261996964423,0.16121921894336216,0.6231549557336011,Delphinus_LOGO_WH
