,Delphinus_KFOLD_5,S_attenuata_KFOLD_5,S_bredanensis_KFOLD_5,S_clymene_KFOLD_5,S_frontalis_KFOLD_5,S_longirostris_KFOLD_5,T_truncatus_KFOLD_5,Max_Score,Classification
15,0.10438849486100701,0.06135131813795145,0.010987684510529594,0.6093185631262925,0.0584326579174236,0.08210116075159361,0.0734201206952024,0.6093185631262925,S_clymene_KFOLD_5
16,0.2098002028078909,0.08176460031315716,0.15802963077990764,0.02662974153347737,0.26128834015673247,0.0986647290042704,0.1638227554045641,0.26128834015673247,S_frontalis_KFOLD_5
17,0.01574644321996138,0.362676348223379,0.017134290609354844,0.004513319480748696,0.46796349047459956,0.014573010710930267,0.11739309728102634,0.46796349047459956,S_frontalis_KFOLD_5
18,0.011773960875349345,0.39511916523808577,0.016533338686749513,0.004395450381905975,0.4500664651042011,0.016431351712078962,0.10568026800162933,0.4500664651042011,S_frontalis_KFOLD_5
19,0.04955279483113968,0.554150789406411,0.01134854221282627,0.00680832742574865,0.20970666887167705,0.021833878070938676,0.14659899918125857,0.554150789406411,S_attenuata_KFOLD_5
20,0.03059248057843449,0.16977196774058045,0.01471210287503035,0.00526343326284139,0.6762406118257521,0.028630792429961756,0.07478861128739944,0.6762406118257521,S_frontalis_KFOLD_5
21,0.232294808084358,0.08206660572654105,0.04810542187226889,0.1024452766077838,0.25523513462195785,0.13855004427528592,0.1413027088118045,0.25523513462195785,S_frontalis_KFOLD_5
22,0.25489587393485413,0.09456135564273363,0.012429278413417127,0.00699418875777396,0.4712545200954123,0.059420601402927334,0.10044418175288161,0.4712545200954123,S_frontalis_KFOLD_5
23,0.2595015926022387,0.09137329914809965,0.14415222520361703,0.04974484969502404,0.23284148207510813,0.1251830353152087,0.09720351596070383,0.2595015926022387,Delphinus_KFOLD_5
24,0.10514336148075228,0.09085754825848519,0.024208349524030913,0.06330939563125494,0.4549602524823858,0.08774142958838582,0.17377966303470505,0.4549602524823858,S_frontalis_KFOLD_5
25,0.02066587264195082,0.29082178051868307,0.004919494823736802,0.005198936719019739,0.4890915280191527,0.0293814682682979,0.15992091900915897,0.4890915280191527,S_frontalis_KFOLD_5
26,0.20143676583657685,0.24806944793070626,0.06506271492430639,0.02498579641183208,0.21720906911385668,0.07755540370269678,0.16568080208002492,0.24806944793070626,S_attenuata_KFOLD_5
27,0.1505362368285818,0.0409996724750792,0.4250608270213328,0.06989479963934994,0.10702420633998595,0.07166645817838228,0.13481779951728798,0.4250608270213328,S_bredanensis_KFOLD_5
28,0.10825217717591536,0.08589188961217387,0.015542201090616145,0.04954653775728437,0.48623031742383455,0.1044775830516356,0.15005929388854017,0.48623031742383455,S_frontalis_KFOLD_5
29,0.2589141447959656,0.17716786887099095,0.05245909551496948,0.1352671560422208,0.1635384618295511,0.04610121356046566,0.16655205938583648,0.2589141447959656,Delphinus_KFOLD_5
30,0.084597157348231,0.42534408604362656,0.011801456853596931,0.040432016922686456,0.2950510428179294,0.039213702057962846,0.10356053795596673,0.42534408604362656,S_attenuata_KFOLD_5
31,0.16187528124700662,0.15289515285384142,0.09249691973688365,0.029370520163542406,0.38945405324796123,0.06367076319172346,0.11023730955904124,0.38945405324796123,S_frontalis_KFOLD_5
32,0.04870480628872302,0.12055973578181807,0.017812165546968073,0.1594972158414272,0.39030088624329706,0.10439844134574068,0.15872674895202601,0.39030088624329706,S_frontalis_KFOLD_5
33,0.5009751559585179,0.05779472215601798,0.04166200309257815,0.015093265947155413,0.1473770624866978,0.16436486281735158,0.07273292754168115,0.5009751559585179,Delphinus_KFOLD_5
34,0.16573966574364113,0.1228610652917749,0.04261340925961625,0.026120501183234134,0.3798093932203864,0.12051656377718171,0.14233940152416552,0.3798093932203864,S_frontalis_KFOLD_5
35,0.16120040547533854,0.08288633116037386,0.02111168596216685,0.017490892444247858,0.43364318591176865,0.12965542326939258,0.1540120757767116,0.43364318591176865,S_frontalis_KFOLD_5
36,0.2597207683967409,0.15164065349921202,0.023365002408018698,0.13740110509745565,0.10334008946563647,0.15219613156370332,0.17233624956923305,0.2597207683967409,Delphinus_KFOLD_5
37,0.09306977776897984,0.10995388118137277,0.0105994825609295,0.3033844372193903,0.2558381469311024,0.12297707407135294,0.10417720026687223,0.3033844372193903,S_clymene_KFOLD_5
38,0.10649229242713058,0.09737744129025457,0.02294245490051728,0.06855351099230662,0.5588659148955271,0.03791680732119851,0.10785157817306541,0.5588659148955271,S_frontalis_KFOLD_5
39,0.1481831210229419,0.07489730990979365,0.03617984709247904,0.07233729809901482,0.5168489168035991,0.05446191183890172,0.09709159523326974,0.5168489168035991,S_frontalis_KFOLD_5
40,0.4191575921449881,0.07980205638239084,0.07534469280141629,0.011195372476926401,0.15582338922408828,0.16871561964481407,0.08996127732537607,0.4191575921449881,Delphinus_KFOLD_5
41,0.02954471038391706,0.10165862739648643,0.004432767912448703,0.041197037407529065,0.6614742079667806,0.043530680273702,0.11816196865913615,0.6614742079667806,S_frontalis_KFOLD_5
42,0.10774221338142653,0.06855235438247093,0.05826809210301629,0.1236927516160558,0.41993331846936643,0.0726178382220267,0.14919343182563738,0.41993331846936643,S_frontalis_KFOLD_5
43,0.2570413020392479,0.09126791012609484,0.04556244324020866,0.018606246613156317,0.3784821263797073,0.10484670373224088,0.1041932678693442,0.3784821263797073,S_frontalis_KFOLD_5
